dataset,method,auto_release_rate_mean,auto_release_rate_std,inspection_rate_mean,inspection_rate_std,missed_failure_rate_mean,missed_failure_rate_std,review_fail_capture_mean,review_fail_capture_std,threshold_mean,threshold_std,test_auc_mean,test_auc_std,test_average_precision_mean,test_average_precision_std
AI4I,DTCG-Proposed,0.8889,0.1621922365837533,0.11109999999999999,0.16219223658375329,0.10125,0.2769375553220233,0.49875,0.48630587547613796,0.059969802739876565,0.013142928627560072,0.9529138717817963,0.004243557499174284,0.6904396751843288,0.005892927860552831
AI4I,Global-CP,0.9301,0.06713063840799764,0.0699,0.06713063840799764,0.11375,0.2833280987791168,0.48625,0.4796077097757935,0.08060212615873277,0.002529381570810965,0.9529138717817963,0.004243557499174284,0.6904396751843288,0.005892927860552831
AI4I,Mondrian-CP,0.9089,0.07943765925896054,0.0911,0.07943765925896049,0.10125,0.2769375553220233,0.49875,0.48630587547613796,0.061507489989616984,0.009061520838367757,0.9529138717817963,0.004243557499174284,0.6904396751843288,0.005892927860552831
AI4I,Periodic-Rolling-CP,0.9275,0.07191389323490284,0.0725,0.07191389323490283,0.11375,0.2833280987791168,0.48625,0.4796077097757935,0.0832544363020884,0.01080924033200575,0.9529138717817963,0.004243557499174284,0.6904396751843288,0.005892927860552831
AI4I,Probability-0.5,0.9881,0.01816700858713468,0.011899999999999999,0.01816700858713468,0.30125,0.4094157618515495,0.29875,0.408186527125598,0.5,0.0,0.9529138717817963,0.004243557499174284,0.6904396751843288,0.005892927860552831
AI4I,Weighted-Mondrian,0.9092,0.07344611397678884,0.0908,0.07344611397678885,0.10125,0.2769375553220233,0.49875,0.48630587547613796,0.05763881627588757,0.009726463390608394,0.9529138717817963,0.004243557499174284,0.6904396751843288,0.005892927860552831
