lot_id,seed,batch,model_version,calibration_version,policy_version,domain_auc,gate_mode,threshold,auto_release_count,inspection_count,failure_count_observed_after_inspection,shift_flag
public-ai4i-seed-17,17,13,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.05408218736233905,47,3,1,1
public-ai4i-seed-17,17,14,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.05408218736233905,49,1,0,1
public-ai4i-seed-17,17,15,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.05408218736233905,47,3,0,1
public-ai4i-seed-17,17,16,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.05408218736233905,46,4,1,1
public-ai4i-seed-17,17,17,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.05408218736233905,49,1,0,1
public-ai4i-seed-17,17,18,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.05408218736233905,46,4,1,1
public-ai4i-seed-17,17,19,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.05408218736233905,48,2,0,1
public-ai4i-seed-17,17,20,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.05408218736233905,43,7,3,1
public-ai4i-seed-17,17,21,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.05408218736233905,48,2,1,1
public-ai4i-seed-17,17,22,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.05408218736233905,50,0,0,1
public-ai4i-seed-17,17,23,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.05408218736233905,47,3,1,1
public-ai4i-seed-17,17,24,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.05408218736233905,48,2,0,1
public-ai4i-seed-17,17,25,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.05408218736233905,48,2,0,1
public-ai4i-seed-17,17,26,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.05408218736233905,46,4,0,1
public-ai4i-seed-17,17,27,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.05408218736233905,50,0,0,1
public-ai4i-seed-17,17,28,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.05408218736233905,47,3,1,1
public-ai4i-seed-17,17,29,rf-v1,mondrian-alpha-0.10,dtcg-v1,0.9999687656171914,shifted-rolling-calibration,0.05408218736233905,42,8,1,1
public-ai4i-seed-17,17,30,rf-v1,mondrian-alpha-0.10,dtcg-v1,0.996723297510404,shifted-rolling-calibration,0.05408218736233905,46,4,0,1
public-ai4i-seed-17,17,31,rf-v1,mondrian-alpha-0.10,dtcg-v1,0.9929268109718326,shifted-rolling-calibration,0.05408218736233905,40,10,0,1
public-ai4i-seed-17,17,32,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.05408218736233905,47,3,1,1
public-ai4i-seed-17,17,33,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.05408218736233905,29,21,6,1
public-ai4i-seed-17,17,34,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.05408218736233905,46,4,0,1
public-ai4i-seed-17,17,35,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.05408218736233905,47,3,2,1
public-ai4i-seed-17,17,36,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.05408218736233905,38,12,2,1
public-ai4i-seed-17,17,37,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.05408218736233905,49,1,0,1
public-ai4i-seed-17,17,38,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.05408218736233905,48,2,0,1
public-ai4i-seed-17,17,39,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.05408218736233905,46,4,1,1
public-ai4i-seed-27,27,0,rf-v1,mondrian-alpha-0.10,dtcg-v1,0.9303690375709514,first-shift-hold,0.0,0,50,1,1
public-ai4i-seed-27,27,1,rf-v1,mondrian-alpha-0.10,dtcg-v1,0.9053447408516196,shifted-base-calibration,0.04761066779272205,45,5,0,1
public-ai4i-seed-27,27,2,rf-v1,mondrian-alpha-0.10,dtcg-v1,0.9281729255492374,shifted-base-calibration,0.04761066779272205,40,10,0,1
public-ai4i-seed-27,27,3,rf-v1,mondrian-alpha-0.10,dtcg-v1,0.9930607033526163,shifted-base-calibration,0.04761066779272205,37,13,3,1
public-ai4i-seed-27,27,4,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-base-calibration,0.04761066779272205,39,11,1,1
public-ai4i-seed-27,27,5,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.04761066779272205,37,13,0,1
public-ai4i-seed-27,27,6,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.04761066779272205,45,5,1,1
public-ai4i-seed-27,27,7,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.04761066779272205,40,10,2,1
public-ai4i-seed-27,27,8,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.04761066779272205,43,7,1,1
public-ai4i-seed-27,27,9,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.04761066779272205,46,4,0,1
public-ai4i-seed-27,27,10,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.04761066779272205,47,3,0,1
public-ai4i-seed-27,27,11,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.04761066779272205,47,3,1,1
public-ai4i-seed-27,27,12,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.04761066779272205,43,7,1,1
public-ai4i-seed-27,27,13,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.04761066779272205,48,2,1,1
public-ai4i-seed-27,27,14,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.04761066779272205,49,1,0,1
public-ai4i-seed-27,27,15,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.04761066779272205,46,4,0,1
public-ai4i-seed-27,27,16,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.04761066779272205,46,4,1,1
public-ai4i-seed-27,27,17,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.04761066779272205,49,1,0,1
public-ai4i-seed-27,27,18,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.04761066779272205,47,3,1,1
public-ai4i-seed-27,27,19,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.04761066779272205,47,3,0,1
public-ai4i-seed-27,27,20,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.04761066779272205,43,7,3,1
public-ai4i-seed-27,27,21,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.04761066779272205,48,2,1,1
public-ai4i-seed-27,27,22,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.04761066779272205,50,0,0,1
public-ai4i-seed-27,27,23,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.04761066779272205,47,3,1,1
public-ai4i-seed-27,27,24,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.04761066779272205,48,2,0,1
public-ai4i-seed-27,27,25,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.04761066779272205,48,2,0,1
public-ai4i-seed-27,27,26,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.04761066779272205,45,5,0,1
